id_municipio,grupo,alvo_alfabetizado
2108702,1,0.639269406392694
2108801,1,0.4174757281553398
2108900,2,0.775
2109007,3,0.7410071942446043
2109056,2,0.3541666666666667
2109106,3,0.44988344988344986
2109205,1,0.5853658536585366
2109239,1,0.75
2109270,1,0.4063926940639269
2109304,1,0.4787234042553192
2109403,1,0.6966292134831461
2109452,1,0.4872389791183295
2109502,1,0.5335689045936396
2109551,2,0.5
2109601,2,0.5721649484536082
2109700,1,0.7761194029850746
2109759,1,0.4090909090909091
2109809,1,0.725
2109908,3,0.5167630057803468
2110005,1,0.5951008645533141
2110039,1,0.8600823045267489
2110104,1,0.798941798941799
2110203,1,0.5664893617021277
2110237,1,0.5333333333333333
2110278,1,0.4032258064516129
2110302,2,0.7304347826086957
2110401,1,0.3825136612021858
2110500,1,0.7961165048543689
2110609,2,0.6822429906542056
2110658,1,0.3706896551724138
2110708,2,0.49712643678160917
2110807,2,0.43333333333333335
2110856,2,0.427536231884058
2110906,2,0.835820895522388
2111003,1,0.5955056179775281
2111029,1,0.7052023121387283
2111052,2,0.44954128440366975
2111078,1,0.5341614906832298
2111102,3,0.5543478260869565
2111201,3,0.5730629225169007
2111250,1,0.5616438356164384
2111300,3,0.569828827387618
2111409,1,0.696969696969697
2111508,1,0.6578366445916115
2111532,1,0.5668789808917197
2111573,3,0.5972222222222222
2111607,3,0.8464566929133859
2111631,1,0.5531914893617021
2111706,1,0.7777777777777778
2111722,1,0.7903225806451613
2111748,1,0.9603960396039604
2111763,1,0.6466165413533834
2111789,1,0.5405405405405406
2111805,2,0.54
2111904,1,0.6
2111953,2,0.8064516129032258
2112001,1,0.5511811023622047
2112100,1,0.44368600682593856
2112209,3,0.7605042016806722
2112233,3,0.9067796610169492
2112274,1,0.3561643835616438
2112308,1,0.6610738255033557
2112407,1,0.6496598639455783
2112456,1,0.5020746887966805
2112506,1,0.5792778649921507
2112605,1,0.3898916967509025
2112704,1,0.9657794676806084
2112803,1,0.5366795366795367
2112852,1,0.7425149700598802
2112902,1,0.606425702811245
2113009,1,0.7364341085271318
2114007,1,0.7303921568627451
2200053,2,0.819672131147541
2200103,3,0.6031746031746031
2200202,3,0.9197860962566845
2200251,2,0.7457627118644068
2200277,2,0.5526315789473685
2200301,2,0.8214285714285714
2200400,3,0.6204506065857885
2200459,2,0.4
2200509,2,0.3282828282828283
2200608,2,0.9587628865979382
2200707,2,0.5714285714285714
2200806,3,0.7380952380952381
